Model Name,Model Coverage,Model Average Backbone Error,Model Twisted Peptide Count,Frac,Model cis/trans Flips,Frac,Model Average Sidechain Error,Template Name,Template Coverage,Template Average Backbone Error,Template Twisted Peptide Count,Frac,Template cis/trans Flips,Frac,Template Average Sidechain Error
T0958TS389_1-D1,1.000,26.608,0,0.000,0,0.000,27.280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS116_1-D1,1.000,17.718,0,0.000,1,0.013,43.896,1kyz,0.974,21.352,0,0.000,0,0.000,70.419
T0958TS058_1-D1,1.000,26.246,0,0.000,0,0.000,34.810,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS441_5-D1,1.000,25.458,0,0.000,0,0.000,39.334,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS085_4-D1,1.000,34.542,1,0.013,0,0.000,35.289,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS149_4-D1,1.000,25.633,0,0.000,0,0.000,33.387,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS164_5-D1,1.000,34.411,15,0.195,0,0.000,40.757,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS112_2-D1,1.000,19.725,0,0.000,0,0.000,31.647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS243_3-D1,1.000,17.004,0,0.000,0,0.000,37.186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS152_2-D1,1.000,25.705,0,0.000,1,0.013,42.139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS426_5-D1,1.000,16.129,1,0.013,0,0.000,30.606,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS197_3-D1,1.000,16.132,0,0.000,0,0.000,24.893,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS004_1-D1,1.000,24.500,1,0.013,0,0.000,37.352,3a4c,0.922,21.453,0,0.000,0,0.000,55.357
T0958TS497_2-D1,1.000,24.660,0,0.000,1,0.013,40.448,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS196_5-D1,1.000,16.177,0,0.000,0,0.000,51.093,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS156_3-D1,1.000,17.335,0,0.000,0,0.000,29.672,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS335_2-D1,1.000,17.603,0,0.000,0,0.000,31.026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS116_4-D1,1.000,22.523,1,0.013,0,0.000,40.336,1kyz,0.974,21.352,0,0.000,0,0.000,70.419
T0958TS402_2-D1,1.000,15.534,0,0.000,0,0.000,28.306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS497_1-D1,1.000,24.423,0,0.000,1,0.013,37.037,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS401_1-D1,1.000,28.272,0,0.000,0,0.000,27.730,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS007_3-D1,1.000,42.140,0,0.000,0,0.000,37.700,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS378_5-D1,1.000,28.591,0,0.000,0,0.000,35.966,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS047_5-D1,1.000,26.607,0,0.000,0,0.000,40.698,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS460_2-D1,1.000,15.018,0,0.000,0,0.000,29.211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS047_1-D1,1.000,33.049,0,0.000,0,0.000,43.900,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS086_1-D1,1.000,16.398,0,0.000,0,0.000,24.896,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS354_5-D1,1.000,17.635,0,0.000,1,0.013,34.652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS055_4-D1,1.000,19.095,2,0.026,0,0.000,39.204,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS041_5-D1,1.000,22.441,0,0.000,1,0.013,40.837,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS344_2-D1,1.000,19.095,2,0.026,0,0.000,34.336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS068_5-D1,1.000,14.915,0,0.000,0,0.000,25.178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS043_3-D1,1.000,13.749,0,0.000,0,0.000,28.577,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS380_3-D1,1.000,24.106,0,0.000,0,0.000,31.645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS472_5-D1,1.000,34.454,0,0.000,0,0.000,40.960,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS378_1-D1,1.000,28.751,0,0.000,0,0.000,38.675,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS288_3-D1,1.000,29.652,0,0.000,0,0.000,24.208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS112_5-D1,1.000,21.737,0,0.000,0,0.000,45.925,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS004_5-D1,1.000,24.449,0,0.000,0,0.000,35.358,3a4c,0.922,21.453,0,0.000,0,0.000,55.357
T0958TS354_3-D1,1.000,16.566,0,0.000,0,0.000,36.623,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS377_4-D1,1.000,18.791,0,0.000,0,0.000,33.928,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS124_3-D1,1.000,14.927,0,0.000,0,0.000,44.780,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS197_5-D1,1.000,15.183,0,0.000,0,0.000,26.733,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS149_5-D1,1.000,25.134,0,0.000,0,0.000,46.516,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS460_4-D1,1.000,14.981,0,0.000,0,0.000,30.099,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS402_4-D1,1.000,16.828,0,0.000,0,0.000,33.652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS458_2-D1,1.000,27.511,0,0.000,0,0.000,30.513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS116_5-D1,1.000,24.556,0,0.000,1,0.013,40.278,1kyz,0.974,21.352,0,0.000,0,0.000,70.419
T0958TS135_3-D1,1.000,15.504,0,0.000,0,0.000,34.021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS135_1-D1,1.000,16.129,1,0.013,0,0.000,30.606,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS160_1-D1,1.000,34.116,14,0.182,0,0.000,44.854,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS309_2-D1,1.000,15.534,0,0.000,0,0.000,28.306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS358_4-D1,1.000,30.294,17,0.221,0,0.000,37.586,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS214_1-D1,1.000,17.296,0,0.000,1,0.013,33.454,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS023_2-D1,1.000,16.282,0,0.000,0,0.000,51.670,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS337_5-D1,1.000,17.772,0,0.000,0,0.000,30.422,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS329_2-D1,1.000,17.899,0,0.000,0,0.000,31.264,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS407_5-D1,1.000,25.903,0,0.000,1,0.013,46.415,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS324_3-D1,1.000,16.285,0,0.000,0,0.000,36.939,2vqc,0.857,20.555,0,0.000,0,0.000,56.594
T0958TS377_1-D1,1.000,16.531,0,0.000,0,0.000,25.672,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS243_2-D1,1.000,19.511,0,0.000,0,0.000,35.411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS472_4-D1,1.000,35.031,0,0.000,1,0.013,44.226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS241_3-D1,1.000,16.129,1,0.013,0,0.000,30.606,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS457_1-D1,1.000,16.090,0,0.000,0,0.000,28.007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS041_3-D1,1.000,27.276,0,0.000,2,0.026,42.326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS145_5-D1,1.000,30.363,6,0.078,0,0.000,36.859,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS281_1-D1,1.000,17.210,0,0.000,0,0.000,28.571,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS224_4-D1,1.000,16.828,0,0.000,0,0.000,33.652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS414_1-D1,1.000,28.277,1,0.013,2,0.026,32.307,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS097_1-D1,1.000,27.260,0,0.000,0,0.000,30.259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS389_4-D1,1.000,35.438,0,0.000,0,0.000,178.235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS152_1-D1,1.000,24.491,0,0.000,1,0.013,40.178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS085_3-D1,1.000,26.632,3,0.039,0,0.000,31.335,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS406_2-D1,1.000,16.620,0,0.000,0,0.000,32.177,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS004_3-D1,1.000,31.151,0,0.000,0,0.000,31.911,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS390_4-D1,1.000,16.042,0,0.000,0,0.000,27.328,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS243_4-D1,1.000,26.218,0,0.000,0,0.000,39.376,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS160_3-D1,1.000,41.850,28,0.364,0,0.000,43.004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS135_5-D1,1.000,16.177,0,0.000,0,0.000,51.093,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS197_4-D1,1.000,16.339,0,0.000,0,0.000,32.707,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS086_5-D1,1.000,17.919,0,0.000,1,0.013,36.394,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS274_2-D1,1.000,16.555,0,0.000,0,0.000,36.928,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS224_1-D1,1.000,24.622,4,0.052,0,0.000,52.595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS007_2-D1,1.000,39.209,0,0.000,0,0.000,41.211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS458_4-D1,1.000,28.898,0,0.000,1,0.013,31.042,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS117_2-D1,1.000,20.296,2,0.026,0,0.000,37.923,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS407_2-D1,1.000,21.395,0,0.000,0,0.000,43.522,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS279_3-D1,1.000,34.790,0,0.000,1,0.013,47.584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS214_2-D1,1.000,13.326,0,0.000,0,0.000,30.877,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS086_3-D1,1.000,24.469,0,0.000,1,0.013,31.638,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS365_4-D1,1.000,26.388,0,0.000,0,0.000,33.937,3gva,0.922,24.703,0,0.000,0,0.000,56.073
T0958TS085_5-D1,1.000,29.322,2,0.026,0,0.000,26.341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS476_1-D1,1.000,37.059,1,0.013,0,0.000,46.939,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS145_4-D1,1.000,22.187,3,0.039,0,0.000,43.030,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS378_2-D1,1.000,28.848,1,0.013,0,0.000,36.605,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS274_5-D1,1.000,15.787,0,0.000,0,0.000,37.545,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS418_4-D1,1.000,32.008,11,0.143,0,0.000,40.094,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS244_4-D1,1.000,34.050,2,0.026,0,0.000,30.881,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS261_3-D1,1.000,32.705,7,0.091,1,0.013,38.738,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS246_2-D1,1.000,25.978,11,0.143,0,0.000,41.497,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS472_1-D1,1.000,32.591,0,0.000,0,0.000,41.481,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS152_3-D1,1.000,27.002,0,0.000,1,0.013,39.592,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS358_2-D1,1.000,32.013,18,0.234,0,0.000,38.612,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS348_5-D1,1.000,54.875,46,0.597,0,0.000,45.171,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS086_4-D1,1.000,15.502,0,0.000,0,0.000,31.654,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS397_1-D1,0.740,41.355,7,0.123,6,0.105,40.676,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS097_2-D1,1.000,28.575,0,0.000,0,0.000,37.900,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS426_2-D1,1.000,17.659,1,0.013,0,0.000,22.058,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS246_3-D1,1.000,31.267,20,0.260,0,0.000,37.707,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS279_4-D1,1.000,23.916,0,0.000,0,0.000,38.105,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS110_3-D1,1.000,24.709,1,0.013,0,0.000,34.792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS407_4-D1,1.000,24.117,0,0.000,1,0.013,37.194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS208_1-D1,1.000,20.620,0,0.000,0,0.000,28.459,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS023_1-D1,1.000,17.394,0,0.000,0,0.000,50.643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS368_5-D1,1.000,17.919,0,0.000,1,0.013,36.394,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS288_4-D1,1.000,29.001,0,0.000,0,0.000,33.441,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS380_2-D1,1.000,23.726,0,0.000,0,0.000,34.892,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS244_2-D1,1.000,21.367,0,0.000,1,0.013,35.077,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS152_5-D1,1.000,26.766,0,0.000,2,0.026,43.686,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS089_2-D1,1.000,17.826,0,0.000,0,0.000,36.550,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS488_1-D1,1.000,19.644,1,0.013,0,0.000,32.489,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS222_3-D1,1.000,15.937,0,0.000,0,0.000,21.693,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS043_5-D1,1.000,15.434,0,0.000,0,0.000,33.124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS354_1-D1,1.000,14.927,0,0.000,0,0.000,44.780,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS241_2-D1,1.000,16.828,0,0.000,0,0.000,33.652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS274_4-D1,1.000,16.647,0,0.000,0,0.000,35.629,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS377_5-D1,1.000,17.566,0,0.000,0,0.000,30.554,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS418_1-D1,1.000,18.470,0,0.000,0,0.000,38.963,2vqc,0.857,20.555,0,0.000,0,0.000,56.594
T0958TS488_3-D1,1.000,18.434,0,0.000,0,0.000,34.490,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS351_4-D1,1.000,23.677,0,0.000,0,0.000,46.774,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS116_3-D1,1.000,27.497,0,0.000,1,0.013,48.726,1kyz,0.974,21.352,0,0.000,0,0.000,70.419
T0958TS157_2-D1,1.000,24.069,0,0.000,0,0.000,31.788,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS390_1-D1,1.000,16.485,0,0.000,0,0.000,28.211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS402_3-D1,1.000,16.584,0,0.000,0,0.000,27.670,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS389_5-D1,1.000,20.469,0,0.000,0,0.000,31.822,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS381_5-D1,1.000,26.908,0,0.000,1,0.013,41.088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS312_3-D1,1.000,28.554,1,0.013,1,0.013,51.813,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS261_4-D1,1.000,29.131,3,0.039,0,0.000,42.578,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS007_1-D1,1.000,39.613,0,0.000,0,0.000,48.106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS389_2-D1,1.000,33.196,2,0.026,0,0.000,33.154,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS458_5-D1,1.000,30.793,0,0.000,1,0.013,24.600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS351_5-D1,1.000,23.677,0,0.000,0,0.000,46.774,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS431_2-D1,1.000,16.264,2,0.026,0,0.000,28.769,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS492_2-D1,1.000,28.504,0,0.000,0,0.000,28.867,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS097_5-D1,1.000,27.255,0,0.000,0,0.000,34.814,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS208_3-D1,1.000,18.503,0,0.000,0,0.000,24.401,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS309_1-D1,1.000,16.584,0,0.000,0,0.000,27.670,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS257_2-D1,1.000,26.756,0,0.000,2,0.026,25.924,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS426_4-D1,1.000,16.584,0,0.000,0,0.000,27.670,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS221_1-D1,1.000,22.592,0,0.000,0,0.000,42.612,2vqc,0.857,20.555,0,0.000,0,0.000,56.594
T0958TS221_3-D1,1.000,21.414,0,0.000,1,0.013,34.128,2vqc,0.857,20.555,0,0.000,0,0.000,56.594
T0958TS322_5-D1,1.000,22.636,5,0.065,0,0.000,34.477,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS085_1-D1,1.000,38.111,15,0.195,0,0.000,44.112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS149_3-D1,1.000,23.915,0,0.000,0,0.000,38.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS492_3-D1,1.000,20.888,0,0.000,0,0.000,31.673,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS282_3-D1,1.000,27.018,0,0.000,1,0.013,36.180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS124_2-D1,1.000,18.160,0,0.000,0,0.000,46.421,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS041_4-D1,1.000,27.181,0,0.000,2,0.026,38.471,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS145_1-D1,1.000,19.095,2,0.026,0,0.000,39.204,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS192_2-D1,1.000,16.620,0,0.000,0,0.000,32.177,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS476_5-D1,1.000,32.130,0,0.000,0,0.000,45.589,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS354_2-D1,1.000,15.267,0,0.000,0,0.000,32.759,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS488_4-D1,1.000,24.201,0,0.000,1,0.013,29.233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS324_2-D1,1.000,18.034,0,0.000,0,0.000,39.193,2vqc,0.857,20.555,0,0.000,0,0.000,56.594
T0958TS471_4-D1,1.000,25.529,0,0.000,0,0.000,36.267,2vqc,0.857,20.555,0,0.000,0,0.000,56.594
T0958TS418_2-D1,1.000,17.919,0,0.000,1,0.013,36.394,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS157_3-D1,1.000,23.684,0,0.000,0,0.000,31.095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS157_5-D1,1.000,23.944,0,0.000,0,0.000,28.044,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS124_4-D1,1.000,16.177,0,0.000,0,0.000,51.093,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS414_2-D1,1.000,31.017,0,0.000,3,0.039,35.068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS335_4-D1,1.000,17.091,0,0.000,0,0.000,35.294,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS279_2-D1,1.000,28.705,0,0.000,0,0.000,38.065,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS324_5-D1,1.000,18.470,0,0.000,0,0.000,38.963,2vqc,0.857,20.555,0,0.000,0,0.000,56.594
T0958TS058_3-D1,1.000,26.768,0,0.000,0,0.000,33.497,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS377_2-D1,1.000,15.878,0,0.000,0,0.000,26.442,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS347_1-D1,0.844,24.152,0,0.000,0,0.000,42.858,2kim,0.688,18.564,0,0.000,0,0.000,57.639
T0958TS380_1-D1,1.000,25.605,0,0.000,0,0.000,30.963,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS068_1-D1,1.000,14.781,0,0.000,0,0.000,30.646,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS288_1-D1,1.000,31.139,0,0.000,0,0.000,35.767,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS441_2-D1,1.000,24.031,0,0.000,1,0.013,37.372,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS380_5-D1,1.000,25.122,0,0.000,0,0.000,31.003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS351_1-D1,1.000,23.677,0,0.000,0,0.000,42.069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS058_4-D1,1.000,24.064,0,0.000,0,0.000,34.823,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS068_2-D1,1.000,13.689,0,0.000,0,0.000,30.233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS047_4-D1,1.000,30.981,0,0.000,0,0.000,46.288,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS348_3-D1,1.000,79.565,1,0.013,58,0.753,36.937,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS192_3-D1,1.000,16.398,0,0.000,0,0.000,24.896,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS243_1-D1,1.000,26.552,0,0.000,0,0.000,37.370,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS426_1-D1,1.000,16.827,3,0.039,0,0.000,32.780,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS058_2-D1,1.000,27.871,0,0.000,0,0.000,33.794,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS221_2-D1,1.000,25.222,0,0.000,1,0.013,45.524,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS458_1-D1,1.000,29.779,0,0.000,2,0.026,26.078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS312_2-D1,1.000,40.075,1,0.013,1,0.013,40.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS476_3-D1,1.000,34.806,0,0.000,0,0.000,42.772,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS068_3-D1,1.000,15.499,0,0.000,0,0.000,28.833,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS071_4-D1,1.000,32.008,11,0.143,0,0.000,40.094,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS431_3-D1,1.000,17.821,0,0.000,0,0.000,31.287,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS309_5-D1,1.000,19.095,2,0.026,0,0.000,39.204,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS457_4-D1,1.000,20.582,0,0.000,0,0.000,27.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS197_1-D1,1.000,15.858,0,0.000,0,0.000,28.841,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS089_3-D1,1.000,16.220,0,0.000,0,0.000,37.887,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS112_1-D1,1.000,17.435,0,0.000,0,0.000,27.892,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS274_1-D1,1.000,16.259,0,0.000,0,0.000,34.436,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0958TS402_5-D1,1.000,16.778,0,0.000,0,0.000,34.907,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
