Model Name,Model Coverage,Model Average Backbone Error,Model Twisted Peptide Count,Frac,Model cis/trans Flips,Frac,Model Average Sidechain Error,Template Name,Template Coverage,Template Average Backbone Error,Template Twisted Peptide Count,Frac,Template cis/trans Flips,Frac,Template Average Sidechain Error
T0960TS149_3-D2,1.000,45.027,0,0.000,1,0.012,69.431,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS041_1-D2,1.000,39.980,0,0.000,3,0.036,72.946,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS472_2-D2,1.000,44.884,2,0.024,1,0.012,68.181,1axk,0.798,33.586,0,0.000,1,0.011,98.712
T0960TS149_5-D2,1.000,42.515,0,0.000,1,0.012,71.067,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS163_5-D2,1.000,31.838,1,0.012,2,0.024,59.495,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS418_3-D2,1.000,33.150,0,0.000,2,0.024,60.489,2v3a,0.774,40.043,0,0.000,0,0.000,100.624
T0960TS135_4-D2,1.000,32.450,0,0.000,1,0.012,69.352,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS351_4-D2,1.000,35.131,0,0.000,1,0.012,63.402,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS381_1-D2,1.000,40.547,0,0.000,1,0.012,68.266,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS266_1-D2,1.000,38.263,0,0.000,1,0.012,74.557,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS324_2-D2,1.000,32.932,0,0.000,1,0.012,73.308,1ajk,0.917,37.815,0,0.000,1,0.008,82.668
T0960TS457_4-D2,1.000,31.341,0,0.000,2,0.024,60.939,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS043_1-D2,1.000,31.162,0,0.000,1,0.012,59.737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS457_5-D2,1.000,37.921,1,0.012,1,0.012,67.210,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS365_5-D2,1.000,51.908,2,0.024,1,0.012,72.896,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS117_2-D2,1.000,36.757,1,0.012,3,0.036,73.599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS152_4-D2,1.000,41.275,0,0.000,3,0.036,60.567,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS041_5-D2,1.000,37.253,0,0.000,2,0.024,58.487,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS366_2-D2,1.000,40.067,0,0.000,1,0.012,64.247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS348_5-D2,1.000,116.314,0,0.000,82,0.976,65.130,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS472_3-D2,1.000,47.238,3,0.036,2,0.024,81.955,1axk,0.798,33.586,0,0.000,1,0.011,98.712
T0960TS112_1-D2,1.000,33.845,0,0.000,1,0.012,63.867,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS337_5-D2,1.000,37.689,0,0.000,1,0.012,66.754,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS116_5-D2,1.000,42.690,0,0.000,1,0.012,63.072,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS004_4-D2,1.000,32.943,0,0.000,1,0.012,63.647,4fj6,0.917,37.180,0,0.000,1,0.007,93.993
T0960TS243_5-D2,1.000,40.363,0,0.000,1,0.012,61.040,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS244_2-D2,1.000,41.632,0,0.000,4,0.048,75.048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS086_1-D2,1.000,35.011,0,0.000,1,0.012,59.864,5efv,0.929,27.994,0,0.000,1,0.007,83.925
T0960TS458_3-D2,1.000,40.105,0,0.000,3,0.036,70.895,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS241_4-D2,1.000,52.067,18,0.214,1,0.012,72.682,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS055_1-D2,1.000,36.660,0,0.000,1,0.012,64.995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS152_2-D2,1.000,42.860,0,0.000,2,0.024,61.446,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS058_2-D2,1.000,34.264,0,0.000,1,0.012,56.071,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS329_2-D2,1.000,34.511,0,0.000,1,0.012,64.724,5efv,0.929,27.994,0,0.000,1,0.007,83.925
T0960TS497_4-D2,1.000,44.343,0,0.000,4,0.048,75.367,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS244_3-D2,1.000,47.972,0,0.000,1,0.012,77.127,3k0w,0.952,40.575,0,0.000,2,0.017,90.369
T0960TS071_3-D2,1.000,43.977,0,0.000,1,0.012,75.493,2bwr,0.881,45.101,0,0.000,2,0.017,92.829
T0960TS426_5-D2,1.000,32.331,0,0.000,1,0.012,70.651,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS402_1-D2,1.000,43.419,0,0.000,1,0.012,70.433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS058_3-D2,1.000,34.433,0,0.000,1,0.012,58.947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS068_1-D2,1.000,79.980,3,0.036,2,0.024,74.207,5nxf,0.976,38.764,0,0.000,1,0.008,101.117
T0960TS164_3-D2,1.000,51.247,30,0.357,1,0.012,62.535,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS472_4-D2,1.000,45.786,0,0.000,2,0.024,76.009,1axk,0.798,33.586,0,0.000,1,0.011,98.712
T0960TS135_2-D2,1.000,36.660,0,0.000,1,0.012,64.995,2bt9,0.821,41.935,0,0.000,2,0.022,109.852
T0960TS004_5-D2,1.000,38.531,0,0.000,2,0.024,71.117,1inv,0.857,36.907,0,0.000,1,0.008,78.893
T0960TS337_4-D2,1.000,41.781,0,0.000,1,0.012,74.438,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS208_4-D2,1.000,35.904,0,0.000,1,0.012,57.967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS224_5-D2,1.000,36.660,0,0.000,1,0.012,64.995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS266_3-D2,1.000,36.225,0,0.000,1,0.012,72.959,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS497_3-D2,1.000,46.901,0,0.000,3,0.036,70.809,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS055_3-D2,1.000,35.011,0,0.000,1,0.012,59.864,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS241_3-D2,1.000,30.805,0,0.000,2,0.024,58.349,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS406_2-D2,1.000,33.817,0,0.000,2,0.024,66.990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS044_4-D2,1.000,30.805,0,0.000,2,0.024,58.349,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS378_3-D2,1.000,32.577,0,0.000,1,0.012,66.245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS164_5-D2,1.000,41.121,2,0.024,2,0.024,58.147,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS279_1-D2,1.000,34.683,0,0.000,1,0.012,67.289,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS124_5-D2,1.000,32.331,0,0.000,1,0.012,70.651,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS007_3-D2,1.000,47.972,0,0.000,1,0.012,77.127,3k0w,0.952,40.575,0,0.000,2,0.017,90.369
T0960TS160_3-D2,1.000,54.011,28,0.333,1,0.012,61.443,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS085_4-D2,1.000,43.152,6,0.071,1,0.012,69.103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS324_3-D2,1.000,31.155,0,0.000,3,0.036,67.711,1ajk,0.917,37.815,0,0.000,1,0.008,82.668
T0960TS047_3-D2,1.000,54.590,0,0.000,1,0.012,71.403,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS354_5-D2,1.000,52.067,18,0.214,1,0.012,72.682,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS407_1-D2,1.000,41.301,0,0.000,1,0.012,67.904,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS458_2-D2,1.000,41.403,0,0.000,3,0.036,72.809,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS163_1-D2,1.000,45.819,16,0.190,2,0.024,69.951,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS163_3-D2,1.000,47.249,15,0.179,2,0.024,69.914,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS068_2-D2,1.000,78.956,1,0.012,2,0.024,70.924,5nxf,0.976,38.764,0,0.000,1,0.008,101.117
T0960TS241_1-D2,1.000,36.660,0,0.000,1,0.012,64.995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS085_2-D2,1.000,43.346,1,0.012,1,0.012,68.751,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS344_4-D2,1.000,36.839,0,0.000,1,0.012,59.841,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS047_5-D2,1.000,59.154,0,0.000,1,0.012,75.510,3a71,0.774,32.545,0,0.000,0,0.000,84.919
T0960TS406_3-D2,1.000,34.659,0,0.000,2,0.024,58.468,5efv,0.929,27.994,0,0.000,1,0.007,83.925
T0960TS279_2-D2,1.000,40.377,0,0.000,1,0.012,74.505,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS044_3-D2,1.000,45.709,12,0.143,2,0.024,71.536,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS441_2-D2,1.000,38.732,0,0.000,1,0.012,69.721,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS402_4-D2,1.000,41.236,0,0.000,1,0.012,63.782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS257_3-D2,1.000,41.380,0,0.000,2,0.024,64.768,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS390_5-D2,1.000,33.076,0,0.000,2,0.024,56.127,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS257_4-D2,1.000,39.038,0,0.000,1,0.012,73.375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS004_3-D2,1.000,38.996,1,0.012,1,0.012,66.548,5hkj,0.988,37.901,0,0.000,1,0.007,92.837
T0960TS023_4-D2,1.000,38.477,0,0.000,2,0.024,64.743,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS288_2-D2,1.000,31.643,0,0.000,1,0.012,60.694,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS351_5-D2,1.000,35.131,0,0.000,1,0.012,63.402,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS366_5-D2,1.000,35.916,0,0.000,2,0.024,64.908,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS470_4-D2,1.000,46.480,1,0.012,2,0.024,64.749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS055_2-D2,1.000,34.659,0,0.000,2,0.024,58.468,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS224_2-D2,1.000,54.153,17,0.202,2,0.024,79.974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS312_4-D2,1.000,45.470,8,0.095,2,0.024,71.977,4xzy,0.607,40.186,0,0.000,2,0.022,83.634
T0960TS068_4-D2,1.000,78.263,3,0.036,2,0.024,70.678,5nxf,0.976,38.764,0,0.000,1,0.008,101.117
T0960TS335_3-D2,1.000,34.811,0,0.000,1,0.012,75.016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS488_1-D2,1.000,40.202,0,0.000,2,0.024,67.425,1hvq,0.440,37.669,0,0.000,0,0.000,106.802
T0960TS476_1-D2,1.000,44.420,0,0.000,1,0.012,74.862,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS192_1-D2,1.000,41.628,0,0.000,1,0.012,63.002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS322_2-D2,1.000,39.689,15,0.179,2,0.024,64.235,5hqg,0.512,33.920,0,0.000,1,0.015,108.044
T0960TS470_1-D2,1.000,52.643,1,0.012,1,0.012,59.815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS208_3-D2,1.000,42.070,0,0.000,1,0.012,71.500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS368_3-D2,1.000,34.659,0,0.000,2,0.024,58.468,5efv,0.929,27.994,0,0.000,1,0.007,83.925
T0960TS378_1-D2,1.000,34.811,0,0.000,1,0.012,75.016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS460_2-D2,1.000,36.416,0,0.000,1,0.012,56.509,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS390_1-D2,1.000,36.634,0,0.000,1,0.012,66.425,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS110_5-D2,1.000,41.563,6,0.071,1,0.012,81.174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS377_2-D2,1.000,34.811,0,0.000,1,0.012,75.016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS222_4-D2,1.000,39.759,0,0.000,1,0.012,60.794,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS163_2-D2,1.000,40.066,15,0.179,1,0.012,60.385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS044_5-D2,1.000,43.123,8,0.095,1,0.012,69.468,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS457_1-D2,1.000,39.679,0,0.000,1,0.012,61.868,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS246_4-D2,1.000,43.238,0,0.000,2,0.024,74.667,2bwm,0.881,44.822,0,0.000,2,0.017,92.687
T0960TS222_2-D2,1.000,41.353,2,0.024,1,0.012,62.960,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS241_2-D2,1.000,35.011,0,0.000,1,0.012,59.864,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS043_4-D2,1.000,38.816,0,0.000,1,0.012,64.596,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS492_1-D2,1.000,33.604,0,0.000,1,0.012,72.416,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS488_5-D2,1.000,41.002,1,0.012,1,0.012,57.677,1zat,0.786,42.404,0,0.000,1,0.009,89.017
T0960TS366_1-D2,1.000,38.624,0,0.000,1,0.012,60.259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS160_4-D2,1.000,41.417,7,0.083,1,0.012,60.521,5ak1,0.917,35.322,0,0.000,0,0.000,95.836
T0960TS266_5-D2,1.000,35.219,0,0.000,1,0.012,64.429,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS047_1-D2,1.000,43.483,0,0.000,1,0.012,72.795,5x7o,0.929,38.297,0,0.000,1,0.008,111.054
T0960TS055_5-D2,1.000,32.444,0,0.000,1,0.012,59.438,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS279_5-D2,1.000,38.629,0,0.000,2,0.024,63.049,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS366_4-D2,1.000,43.333,0,0.000,2,0.024,71.825,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS441_4-D2,1.000,46.328,0,0.000,1,0.012,69.785,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS426_1-D2,1.000,36.660,0,0.000,1,0.012,64.995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS071_5-D2,1.000,33.150,0,0.000,2,0.024,60.489,2v3a,0.774,40.043,0,0.000,0,0.000,100.624
T0960TS208_2-D2,1.000,40.353,0,0.000,1,0.012,68.510,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS488_2-D2,1.000,39.179,4,0.048,1,0.012,59.857,1drt,0.964,42.574,0,0.000,1,0.008,96.448
T0960TS135_3-D2,1.000,32.331,0,0.000,1,0.012,70.651,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS354_2-D2,1.000,35.011,0,0.000,1,0.012,59.864,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS112_3-D2,1.000,34.461,0,0.000,1,0.012,77.761,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS418_2-D2,1.000,43.977,0,0.000,1,0.012,75.493,2bwr,0.881,45.101,0,0.000,2,0.017,92.829
T0960TS004_1-D2,1.000,42.340,0,0.000,1,0.012,52.812,4mju,0.857,39.597,0,0.000,1,0.008,86.349
T0960TS402_2-D2,1.000,41.249,0,0.000,1,0.012,68.831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS377_4-D2,1.000,34.811,0,0.000,1,0.012,75.016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS472_1-D2,1.000,44.884,2,0.024,1,0.012,68.181,1axk,0.798,33.586,0,0.000,1,0.011,98.712
T0960TS324_5-D2,1.000,30.924,0,0.000,3,0.036,76.465,1ajk,0.917,37.815,0,0.000,1,0.008,82.668
T0960TS348_4-D2,1.000,114.434,0,0.000,82,0.976,61.365,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS124_2-D2,1.000,32.450,0,0.000,1,0.012,69.352,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS460_4-D2,1.000,36.681,0,0.000,1,0.012,59.698,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS089_1-D2,1.000,37.101,0,0.000,1,0.012,62.427,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS426_2-D2,1.000,31.238,0,0.000,1,0.012,75.371,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS312_2-D2,1.000,57.179,16,0.190,2,0.024,72.941,5odw,0.774,40.641,0,0.000,0,0.000,84.313
T0960TS274_3-D2,1.000,44.663,2,0.024,1,0.012,76.081,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS058_5-D2,1.000,37.454,0,0.000,1,0.012,60.479,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS043_2-D2,1.000,41.502,0,0.000,1,0.012,67.655,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS257_5-D2,1.000,45.655,0,0.000,2,0.024,76.030,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS402_3-D2,1.000,42.743,0,0.000,1,0.012,66.489,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS023_2-D2,1.000,34.126,0,0.000,2,0.024,71.041,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS192_5-D2,1.000,52.067,18,0.214,1,0.012,72.682,5hqg,0.512,33.920,0,0.000,1,0.015,108.044
T0960TS358_1-D2,1.000,47.224,10,0.119,1,0.012,59.869,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS086_5-D2,1.000,32.444,0,0.000,1,0.012,60.287,5efv,0.929,27.994,0,0.000,1,0.007,83.925
T0960TS426_3-D2,1.000,32.795,2,0.024,1,0.012,60.592,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS164_2-D2,1.000,44.524,34,0.405,1,0.012,60.681,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS470_2-D2,1.000,46.506,2,0.024,2,0.024,64.550,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS358_3-D2,1.000,46.439,10,0.119,1,0.012,63.761,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS312_3-D2,1.000,51.879,10,0.119,6,0.071,70.992,3iyu,0.845,42.183,0,0.000,2,0.018,95.165
T0960TS492_4-D2,1.000,36.055,0,0.000,1,0.012,72.889,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS498_2-D2,1.000,34.399,0,0.000,3,0.036,72.318,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS135_1-D2,1.000,35.011,0,0.000,1,0.012,59.864,5efv,0.929,27.994,0,0.000,1,0.007,83.925
T0960TS309_2-D2,1.000,30.805,0,0.000,2,0.024,58.349,2bt9,0.821,41.935,0,0.000,2,0.022,109.852
T0960TS197_2-D2,1.000,36.482,0,0.000,1,0.012,62.945,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS358_5-D2,1.000,47.323,8,0.095,1,0.012,64.484,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS152_5-D2,1.000,39.926,0,0.000,1,0.012,73.456,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS418_4-D2,1.000,33.444,0,0.000,1,0.012,71.346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS470_3-D2,1.000,46.289,0,0.000,2,0.024,63.998,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS085_5-D2,1.000,54.212,7,0.083,1,0.012,68.391,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS354_1-D2,1.000,36.660,0,0.000,1,0.012,64.995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS322_5-D2,1.000,56.250,10,0.119,1,0.012,61.867,5hqg,0.512,33.920,0,0.000,1,0.015,108.044
T0960TS196_2-D2,1.000,34.264,0,0.000,1,0.012,56.071,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS043_3-D2,1.000,40.057,0,0.000,1,0.012,59.905,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS406_1-D2,1.000,36.660,0,0.000,1,0.012,64.995,2bt9,0.821,41.935,0,0.000,2,0.022,109.852
T0960TS243_4-D2,1.000,38.709,0,0.000,2,0.024,58.321,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS337_1-D2,1.000,46.328,0,0.000,1,0.012,69.785,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS351_3-D2,1.000,35.131,0,0.000,1,0.012,63.402,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS044_2-D2,1.000,35.011,0,0.000,1,0.012,59.864,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS246_2-D2,1.000,43.985,0,0.000,2,0.024,65.916,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS344_3-D2,1.000,31.818,0,0.000,2,0.024,60.558,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS243_2-D2,1.000,33.750,0,0.000,1,0.012,50.769,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS197_5-D2,1.000,35.023,0,0.000,1,0.012,57.595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS322_3-D2,1.000,42.565,12,0.143,1,0.012,62.300,5hqg,0.512,33.920,0,0.000,1,0.015,108.044
T0960TS337_2-D2,1.000,39.013,0,0.000,1,0.012,68.739,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS368_2-D2,1.000,30.805,0,0.000,2,0.024,58.349,2bt9,0.821,41.935,0,0.000,2,0.022,109.852
T0960TS221_1-D2,1.000,36.244,0,0.000,2,0.024,66.138,1ajk,0.917,37.815,0,0.000,1,0.008,82.668
T0960TS058_4-D2,1.000,36.122,0,0.000,1,0.012,61.380,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS471_2-D2,1.000,33.462,0,0.000,1,0.012,71.939,4mtm,0.500,32.470,0,0.000,0,0.000,95.740
T0960TS156_4-D2,1.000,42.412,1,0.012,1,0.012,61.200,5efv,0.929,27.994,0,0.000,1,0.007,83.925
T0960TS432_2-D2,1.000,44.525,0,0.000,1,0.012,82.202,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS407_2-D2,1.000,45.753,0,0.000,0,0.000,65.937,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS441_5-D2,1.000,39.013,0,0.000,1,0.012,68.739,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS492_3-D2,1.000,35.625,0,0.000,1,0.012,69.359,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS470_5-D2,1.000,46.425,2,0.024,2,0.024,65.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
