Model Name,Model Coverage,Model Average Backbone Error,Model Twisted Peptide Count,Frac,Model cis/trans Flips,Frac,Model Average Sidechain Error,Template Name,Template Coverage,Template Average Backbone Error,Template Twisted Peptide Count,Frac,Template cis/trans Flips,Frac,Template Average Sidechain Error
T0963TS460_1-D2,1.000,35.210,0,0.000,1,0.012,69.945,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS279_3-D2,1.000,38.526,0,0.000,1,0.012,70.187,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS368_1-D2,1.000,32.712,0,0.000,2,0.024,60.373,4d52,0.902,35.706,0,0.000,1,0.008,95.173
T0963TS366_2-D2,1.000,37.717,0,0.000,1,0.012,63.345,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS086_4-D2,1.000,35.579,0,0.000,1,0.012,63.125,5d28,0.854,37.341,0,0.000,1,0.009,94.424
T0963TS358_2-D2,1.000,46.802,9,0.110,1,0.012,68.795,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS163_2-D2,1.000,38.728,12,0.146,1,0.012,67.643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS241_1-D2,1.000,37.149,7,0.085,1,0.012,69.429,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS378_5-D2,1.000,35.109,0,0.000,1,0.012,68.710,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS124_5-D2,1.000,33.839,0,0.000,1,0.012,75.243,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS007_1-D2,1.000,45.163,1,0.012,1,0.012,78.877,2edh,0.915,39.409,0,0.000,0,0.000,103.005
T0963TS261_3-D2,1.000,48.850,10,0.122,1,0.012,72.824,4unm,0.854,43.698,0,0.000,1,0.008,96.973
T0963TS348_1-D2,1.000,71.859,5,0.061,21,0.256,58.664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS041_3-D2,1.000,40.019,0,0.000,1,0.012,65.451,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS441_2-D2,1.000,34.200,0,0.000,1,0.012,70.992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS365_2-D2,1.000,54.816,0,0.000,2,0.024,75.286,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS261_5-D2,1.000,45.662,13,0.159,2,0.024,68.316,4unm,0.854,43.698,0,0.000,1,0.008,96.973
T0963TS192_5-D2,1.000,37.149,7,0.085,1,0.012,69.429,4unm,0.854,43.698,0,0.000,1,0.008,96.973
T0963TS288_2-D2,1.000,33.558,0,0.000,1,0.012,75.438,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS365_5-D2,1.000,58.967,1,0.012,0,0.000,76.662,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS322_4-D2,1.000,40.244,9,0.110,1,0.012,60.574,4unm,0.854,43.698,0,0.000,1,0.008,96.973
T0963TS117_1-D2,1.000,37.613,0,0.000,2,0.024,67.737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS196_3-D2,1.000,42.186,0,0.000,2,0.024,59.159,5d28,0.854,37.341,0,0.000,1,0.009,94.424
T0963TS197_2-D2,1.000,35.749,0,0.000,1,0.012,69.438,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS418_3-D2,1.000,41.674,1,0.012,2,0.024,69.807,2j8k,0.793,51.715,0,0.000,1,0.010,104.046
T0963TS145_4-D2,1.000,51.689,16,0.195,1,0.012,67.209,4unm,0.854,43.698,0,0.000,1,0.008,96.973
T0963TS488_1-D2,1.000,41.674,1,0.012,2,0.024,69.807,2j8k,0.793,51.715,0,0.000,1,0.010,104.046
T0963TS460_5-D2,1.000,35.651,0,0.000,1,0.012,69.950,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS055_3-D2,1.000,37.623,0,0.000,1,0.012,62.262,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS023_3-D2,1.000,30.143,0,0.000,1,0.012,68.360,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS208_4-D2,1.000,39.669,0,0.000,1,0.012,69.012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS135_1-D2,1.000,33.098,0,0.000,1,0.012,72.666,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS426_5-D2,1.000,29.863,0,0.000,2,0.024,54.440,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS312_4-D2,1.000,56.203,7,0.085,5,0.061,80.048,4wmy,0.756,40.847,0,0.000,0,0.000,99.052
T0963TS196_2-D2,1.000,37.234,0,0.000,1,0.012,76.475,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS470_4-D2,1.000,29.239,0,0.000,1,0.012,66.556,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS071_4-D2,1.000,42.023,6,0.073,1,0.012,68.376,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS241_4-D2,1.000,44.049,0,0.000,1,0.012,64.659,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS414_1-D2,1.000,44.606,0,0.000,3,0.037,67.918,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS244_4-D2,1.000,45.633,0,0.000,1,0.012,77.169,2v4v,0.829,39.369,0,0.000,1,0.010,116.844
T0963TS377_5-D2,1.000,36.010,0,0.000,1,0.012,67.884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS309_4-D2,1.000,34.414,0,0.000,1,0.012,72.217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS365_4-D2,1.000,51.472,0,0.000,0,0.000,74.055,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS077_1-D2,1.000,32.719,0,0.000,2,0.024,60.708,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS498_4-D2,1.000,31.959,0,0.000,2,0.024,72.603,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS192_1-D2,1.000,38.094,0,0.000,1,0.012,65.045,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS244_3-D2,1.000,51.130,0,0.000,3,0.037,63.717,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS043_3-D2,1.000,43.574,0,0.000,1,0.012,67.772,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS116_2-D2,1.000,38.744,0,0.000,1,0.012,75.639,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS402_5-D2,1.000,30.659,0,0.000,1,0.012,56.792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS160_3-D2,1.000,40.218,0,0.000,1,0.012,63.259,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS047_2-D2,1.000,58.673,0,0.000,1,0.012,71.146,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS322_5-D2,1.000,36.676,10,0.122,1,0.012,62.360,4unm,0.854,43.698,0,0.000,1,0.008,96.973
T0963TS116_1-D2,1.000,38.277,0,0.000,2,0.024,72.195,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS007_2-D2,1.000,33.091,0,0.000,1,0.012,67.506,2edh,0.915,39.409,0,0.000,0,0.000,103.005
T0963TS058_4-D2,1.000,39.738,0,0.000,2,0.024,71.414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS023_5-D2,1.000,30.078,0,0.000,1,0.012,65.637,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS023_1-D2,1.000,30.244,0,0.000,1,0.012,73.988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS472_2-D2,1.000,54.870,0,0.000,1,0.012,73.842,3qq4,0.659,38.925,3,0.040,3,0.040,69.494
T0963TS044_1-D2,1.000,37.149,7,0.085,1,0.012,69.429,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS145_3-D2,1.000,52.730,17,0.207,1,0.012,71.902,4unm,0.854,43.698,0,0.000,1,0.008,96.973
T0963TS368_4-D2,1.000,35.579,0,0.000,1,0.012,63.125,5d28,0.854,37.341,0,0.000,1,0.009,94.424
T0963TS112_3-D2,1.000,35.217,0,0.000,1,0.012,78.779,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS197_3-D2,1.000,34.122,0,0.000,1,0.012,61.965,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS246_3-D2,1.000,40.167,0,0.000,1,0.012,68.764,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS498_2-D2,1.000,34.414,0,0.000,1,0.012,72.217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS458_1-D2,1.000,37.589,0,0.000,3,0.037,74.402,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS309_1-D2,1.000,30.099,0,0.000,1,0.012,60.422,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS149_1-D2,1.000,35.985,1,0.012,2,0.024,69.429,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS377_1-D2,1.000,36.010,0,0.000,1,0.012,67.884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS488_2-D2,1.000,31.501,1,0.012,2,0.024,62.333,4gc1,0.768,41.851,0,0.000,0,0.000,107.328
T0963TS366_5-D2,1.000,38.240,0,0.000,1,0.012,59.004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS432_4-D2,1.000,46.510,0,0.000,1,0.012,60.421,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS197_5-D2,1.000,43.316,1,0.012,2,0.024,63.271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS446_2-D2,1.000,33.491,0,0.000,1,0.012,63.520,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS160_4-D2,1.000,49.441,0,0.000,1,0.012,67.913,5n8p,0.939,34.008,0,0.000,1,0.008,113.052
T0963TS335_4-D2,1.000,36.010,0,0.000,1,0.012,67.884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS365_1-D2,1.000,50.123,1,0.012,1,0.012,75.498,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS041_2-D2,1.000,42.339,0,0.000,4,0.049,68.273,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS007_4-D2,1.000,45.633,0,0.000,1,0.012,77.169,2v4v,0.829,39.369,0,0.000,1,0.010,116.844
T0963TS085_4-D2,1.000,42.865,1,0.012,1,0.012,69.737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS055_1-D2,1.000,42.186,0,0.000,2,0.024,59.159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS224_4-D2,1.000,32.801,0,0.000,2,0.024,52.077,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS112_1-D2,1.000,33.242,0,0.000,1,0.012,74.866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS470_2-D2,1.000,28.036,0,0.000,1,0.012,67.766,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS068_2-D2,1.000,36.895,0,0.000,1,0.012,75.211,5nxf,0.976,37.928,0,0.000,1,0.007,99.120
T0963TS241_2-D2,1.000,38.244,0,0.000,1,0.012,63.420,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS402_4-D2,1.000,29.863,0,0.000,2,0.024,54.440,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS274_4-D2,1.000,41.202,1,0.012,1,0.012,66.830,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS243_2-D2,1.000,32.023,0,0.000,1,0.012,58.767,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS441_4-D2,1.000,37.001,0,0.000,1,0.012,65.024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS149_5-D2,1.000,34.104,0,0.000,1,0.012,54.069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS208_3-D2,1.000,45.885,0,0.000,1,0.012,72.301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS208_1-D2,1.000,45.973,0,0.000,1,0.012,63.135,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS282_4-D2,1.000,50.723,0,0.000,4,0.049,69.879,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS163_4-D2,1.000,48.024,16,0.195,2,0.024,68.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS497_3-D2,1.000,52.609,0,0.000,3,0.037,69.131,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS124_4-D2,1.000,31.871,0,0.000,1,0.012,70.163,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS224_1-D2,1.000,56.651,19,0.232,8,0.098,77.245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS378_2-D2,1.000,39.804,0,0.000,1,0.012,65.831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS282_3-D2,1.000,61.170,0,0.000,4,0.049,72.348,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS163_1-D2,1.000,38.436,10,0.122,1,0.012,67.307,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS354_5-D2,1.000,37.623,0,0.000,1,0.012,62.262,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS418_4-D2,1.000,42.023,6,0.073,1,0.012,68.376,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS324_3-D2,1.000,33.130,0,0.000,3,0.037,72.027,2qh9,0.695,34.141,0,0.000,0,0.000,91.345
T0963TS047_5-D2,1.000,43.928,0,0.000,1,0.012,70.969,5gqc,0.902,39.743,0,0.000,1,0.008,93.335
T0963TS241_5-D2,1.000,40.716,1,0.012,3,0.037,69.949,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS358_1-D2,1.000,47.071,9,0.110,1,0.012,72.312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS406_1-D2,1.000,38.244,0,0.000,1,0.012,63.420,4d52,0.902,35.706,0,0.000,1,0.008,95.173
T0963TS471_1-D2,1.000,32.672,0,0.000,1,0.012,70.230,5efv,0.951,27.646,0,0.000,1,0.007,86.098
T0963TS089_1-D2,1.000,32.433,0,0.000,1,0.012,63.871,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS348_3-D2,1.000,73.608,8,0.098,24,0.293,63.595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS335_5-D2,1.000,36.010,0,0.000,1,0.012,67.884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS152_1-D2,1.000,51.201,0,0.000,2,0.024,67.437,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS441_5-D2,1.000,40.009,0,0.000,2,0.024,63.692,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS378_3-D2,1.000,34.662,0,0.000,1,0.012,69.009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS279_4-D2,1.000,44.296,0,0.000,1,0.012,70.450,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS135_5-D2,1.000,42.186,0,0.000,2,0.024,59.159,5d28,0.854,37.341,0,0.000,1,0.009,94.424
T0963TS335_1-D2,1.000,36.010,0,0.000,1,0.012,67.884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS222_3-D2,1.000,35.040,0,0.000,1,0.012,68.942,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS047_4-D2,1.000,55.276,0,0.000,1,0.012,71.610,1ofl,0.902,40.253,0,0.000,1,0.008,88.908
T0963TS043_4-D2,1.000,40.550,0,0.000,1,0.012,67.128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS282_1-D2,1.000,50.338,0,0.000,2,0.024,69.260,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS043_5-D2,1.000,29.504,0,0.000,1,0.012,63.046,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS472_5-D2,1.000,55.745,0,0.000,1,0.012,67.042,3qq4,0.659,38.925,3,0.040,3,0.040,69.494
T0963TS378_4-D2,1.000,40.442,0,0.000,1,0.012,67.387,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS312_3-D2,1.000,50.357,8,0.098,1,0.012,78.103,1k6j,0.890,40.862,0,0.000,0,0.000,84.010
T0963TS458_5-D2,1.000,41.504,0,0.000,3,0.037,67.923,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS058_2-D2,1.000,31.410,0,0.000,1,0.012,60.289,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS358_3-D2,1.000,47.004,8,0.098,1,0.012,68.641,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS348_2-D2,1.000,73.793,4,0.049,21,0.256,59.083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS348_5-D2,1.000,68.528,5,0.061,17,0.207,64.712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS470_5-D2,1.000,28.408,0,0.000,1,0.012,68.704,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS085_1-D2,1.000,42.023,6,0.073,1,0.012,68.376,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS446_3-D2,1.000,34.309,0,0.000,1,0.012,65.039,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS222_1-D2,1.000,35.140,0,0.000,1,0.012,68.159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS192_3-D2,1.000,33.699,0,0.000,1,0.012,62.930,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS279_2-D2,1.000,40.699,0,0.000,1,0.012,66.182,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS351_3-D2,1.000,42.618,0,0.000,3,0.037,56.465,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS145_5-D2,1.000,50.770,12,0.146,1,0.012,67.336,4unm,0.854,43.698,0,0.000,1,0.008,96.973
T0963TS458_4-D2,1.000,42.063,0,0.000,2,0.024,68.242,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS208_2-D2,1.000,48.320,0,0.000,1,0.012,68.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS366_1-D2,1.000,33.484,1,0.012,1,0.012,70.551,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS457_1-D2,1.000,35.579,0,0.000,1,0.012,63.125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS322_3-D2,1.000,38.486,7,0.085,2,0.024,58.285,4unm,0.854,43.698,0,0.000,1,0.008,96.973
T0963TS390_5-D2,1.000,27.362,0,0.000,1,0.012,57.649,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS460_2-D2,1.000,35.437,0,0.000,1,0.012,69.984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS085_3-D2,1.000,43.423,3,0.037,1,0.012,69.669,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS124_3-D2,1.000,35.449,0,0.000,1,0.012,68.018,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS335_3-D2,1.000,36.010,0,0.000,1,0.012,67.884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS112_5-D2,1.000,37.291,0,0.000,1,0.012,70.871,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS497_5-D2,1.000,51.130,0,0.000,3,0.037,63.717,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS043_1-D2,1.000,29.297,0,0.000,1,0.012,41.316,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS089_4-D2,1.000,35.579,0,0.000,1,0.012,63.125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS246_5-D2,1.000,39.831,0,0.000,1,0.012,73.443,4lgn,0.915,33.105,0,0.000,1,0.008,85.016
T0963TS197_1-D2,1.000,35.766,0,0.000,1,0.012,63.701,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS117_2-D2,1.000,38.296,0,0.000,1,0.012,66.676,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS044_2-D2,1.000,44.974,12,0.146,1,0.012,70.259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS288_3-D2,1.000,35.448,0,0.000,1,0.012,72.972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS257_5-D2,1.000,45.487,0,0.000,4,0.049,70.814,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS488_4-D2,1.000,31.776,1,0.012,1,0.012,64.250,4gc1,0.768,41.851,0,0.000,0,0.000,107.328
T0963TS068_4-D2,1.000,37.458,1,0.012,1,0.012,75.184,5nxf,0.976,37.928,0,0.000,1,0.007,99.120
T0963TS279_1-D2,1.000,37.186,0,0.000,1,0.012,78.096,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS472_3-D2,1.000,52.719,0,0.000,1,0.012,71.309,3qq4,0.659,38.925,3,0.040,3,0.040,69.494
T0963TS488_3-D2,1.000,40.716,1,0.012,3,0.037,69.949,5he0,0.890,42.125,0,0.000,1,0.007,92.756
T0963TS071_2-D2,1.000,41.674,1,0.012,2,0.024,69.807,2j8k,0.793,51.715,0,0.000,1,0.010,104.046
T0963TS366_3-D2,1.000,37.629,0,0.000,1,0.012,64.300,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS152_5-D2,1.000,53.219,0,0.000,3,0.037,71.043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS312_5-D2,1.000,41.185,0,0.000,1,0.012,77.206,4kmq,0.793,31.781,0,0.000,1,0.009,79.466
T0963TS344_2-D2,1.000,38.360,1,0.012,1,0.012,67.953,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS365_3-D2,1.000,52.750,1,0.012,1,0.012,72.968,4mtm,0.524,32.607,0,0.000,0,0.000,96.404
T0963TS354_3-D2,1.000,42.186,0,0.000,2,0.024,59.159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS246_4-D2,1.000,44.219,0,0.000,1,0.012,65.743,5fkq,0.841,41.484,0,0.000,1,0.009,103.262
T0963TS282_5-D2,1.000,48.822,0,0.000,3,0.037,72.613,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS406_4-D2,1.000,32.712,0,0.000,2,0.024,60.373,4d52,0.902,35.706,0,0.000,1,0.008,95.173
T0963TS135_2-D2,1.000,32.955,0,0.000,1,0.012,71.914,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS344_1-D2,1.000,29.784,0,0.000,2,0.024,50.332,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS041_5-D2,1.000,40.786,0,0.000,3,0.037,63.918,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
